,geneName,ensId,keggId,keggBriteId,Functional Annotation Group,Functional Annotation Subgroup,Functional Annotation,TCGA-19-1787-01
221,UBIAD1,ENSG00000120942.13,hsa:29914,1000,Genes and Proteins,Protein families: metabolism,Enzymes,3.657
222,FBXO2,ENSG00000116661.9,hsa:26232,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.931
223,FBXO2,ENSG00000116661.9,hsa:26232,4121,Genes and Proteins,Protein families: genetic information processing,Ubiquitin system,4.931
224,FBXO2,ENSG00000116661.9,hsa:26232,4091,Genes and Proteins,Protein families: signaling and cellular processes,Lectins,4.931
225,FBXO44,ENSG00000132879.13,hsa:93611,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.427
226,FBXO44,ENSG00000132879.13,hsa:93611,4121,Genes and Proteins,Protein families: genetic information processing,Ubiquitin system,5.427
227,FBXO44,ENSG00000132879.13,hsa:93611,4091,Genes and Proteins,Protein families: signaling and cellular processes,Lectins,5.427
228,FBXO6,ENSG00000116663.10,hsa:26270,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.84
229,FBXO6,ENSG00000116663.10,hsa:26270,4121,Genes and Proteins,Protein families: genetic information processing,Ubiquitin system,2.84
230,FBXO6,ENSG00000116663.10,hsa:26270,4091,Genes and Proteins,Protein families: signaling and cellular processes,Lectins,2.84
231,MAD2L2,ENSG00000116670.14,hsa:10459,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),8.132
232,MAD2L2,ENSG00000116670.14,hsa:10459,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,8.132
233,MTHFR,ENSG00000177000.10,hsa:4524,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.964
234,MTHFR,ENSG00000177000.10,hsa:4524,1000,Genes and Proteins,Protein families: metabolism,Enzymes,2.964
235,CLCN6,ENSG00000011021.21,hsa:1185,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.891
236,CLCN6,ENSG00000011021.21,hsa:1185,4040,Genes and Proteins,Protein families: signaling and cellular processes,Ion channels,3.891
237,NPPA,ENSG00000175206.10,hsa:4878,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-1.938
238,NPPB,ENSG00000120937.8,hsa:4879,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-4.293
239,PLOD1,ENSG00000083444.16,hsa:5351,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.994
240,PLOD1,ENSG00000083444.16,hsa:5351,4147,Genes and Proteins,Protein families: signaling and cellular processes,Exosome,5.994
241,PLOD1,ENSG00000083444.16,hsa:5351,1000,Genes and Proteins,Protein families: metabolism,Enzymes,5.994
242,MFN2,ENSG00000116688.16,hsa:9927,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),6.053
243,MFN2,ENSG00000116688.16,hsa:9927,4131,Genes and Proteins,Protein families: genetic information processing,Membrane trafficking,6.053
244,MFN2,ENSG00000116688.16,hsa:9927,1000,Genes and Proteins,Protein families: metabolism,Enzymes,6.053
245,MFN2,ENSG00000116688.16,hsa:9927,3029,Genes and Proteins,Protein families: genetic information processing,Mitochondrial biogenesis,6.053
246,TNFRSF8,ENSG00000120949.14,hsa:943,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-1.47
247,TNFRSF8,ENSG00000120949.14,hsa:943,4090,Genes and Proteins,Protein families: signaling and cellular processes,CD molecules,-1.47
248,TNFRSF8,ENSG00000120949.14,hsa:943,4050,Genes and Proteins,Protein families: signaling and cellular processes,Cytokine receptors,-1.47
249,TNFRSF1B,ENSG00000028137.16,hsa:7133,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.297
250,TNFRSF1B,ENSG00000028137.16,hsa:7133,4090,Genes and Proteins,Protein families: signaling and cellular processes,CD molecules,4.297
251,TNFRSF1B,ENSG00000028137.16,hsa:7133,4050,Genes and Proteins,Protein families: signaling and cellular processes,Cytokine receptors,4.297
252,VPS13D,ENSG00000048707.13,hsa:55187,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.337
253,DHRS3,ENSG00000162496.8,hsa:9249,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),6.859
254,DHRS3,ENSG00000162496.8,hsa:9249,1000,Genes and Proteins,Protein families: metabolism,Enzymes,6.859
255,AADACL4,ENSG00000204518.2,hsa:343066,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-9.966
256,AADACL4,ENSG00000204518.2,hsa:343066,1000,Genes and Proteins,Protein families: metabolism,Enzymes,-9.966
257,AADACL3,ENSG00000188984.11,hsa:126767,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-9.966
258,AADACL3,ENSG00000188984.11,hsa:126767,1000,Genes and Proteins,Protein families: metabolism,Enzymes,-9.966
259,PDPN,ENSG00000162493.16,hsa:10630,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.25
260,PDPN,ENSG00000162493.16,hsa:10630,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,4.25
261,PRDM2,ENSG00000116731.22,hsa:7799,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.168
262,PRDM2,ENSG00000116731.22,hsa:7799,1000,Genes and Proteins,Protein families: metabolism,Enzymes,3.168
263,PRDM2,ENSG00000116731.22,hsa:7799,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,3.168
264,CTRC,ENSG00000162438.11,hsa:11330,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-3.171
265,CTRC,ENSG00000162438.11,hsa:11330,1000,Genes and Proteins,Protein families: metabolism,Enzymes,-3.171
266,CTRC,ENSG00000162438.11,hsa:11330,1002,Genes and Proteins,Protein families: metabolism,Peptidases,-3.171
267,CELA2A,ENSG00000142615.7,hsa:63036,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-3.816
268,CELA2A,ENSG00000142615.7,hsa:63036,1000,Genes and Proteins,Protein families: metabolism,Enzymes,-3.816
269,CELA2A,ENSG00000142615.7,hsa:63036,1002,Genes and Proteins,Protein families: metabolism,Peptidases,-3.816
270,CELA2B,ENSG00000215704.9,hsa:51032,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-9.966
271,CELA2B,ENSG00000215704.9,hsa:51032,1000,Genes and Proteins,Protein families: metabolism,Enzymes,-9.966
272,CELA2B,ENSG00000215704.9,hsa:51032,1002,Genes and Proteins,Protein families: metabolism,Peptidases,-9.966
273,CASP9,ENSG00000132906.17,hsa:842,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.923
274,CASP9,ENSG00000132906.17,hsa:842,1000,Genes and Proteins,Protein families: metabolism,Enzymes,3.923
275,CASP9,ENSG00000132906.17,hsa:842,1002,Genes and Proteins,Protein families: metabolism,Peptidases,3.923
276,CASP9,ENSG00000132906.17,hsa:842,1009,Genes and Proteins,Protein families: metabolism,Protein phosphatases and associated proteins,3.923
277,DNAJC16,ENSG00000116138.12,hsa:23341,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.846
278,DNAJC16,ENSG00000116138.12,hsa:23341,3110,Genes and Proteins,Protein families: genetic information processing,Chaperones and folding catalysts,2.846
279,AGMAT,ENSG00000116771.5,hsa:79814,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),0.2029
280,AGMAT,ENSG00000116771.5,hsa:79814,1000,Genes and Proteins,Protein families: metabolism,Enzymes,0.2029
281,DDI2,ENSG00000197312.11,hsa:84301,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.121
282,DDI2,ENSG00000197312.11,hsa:84301,3051,Genes and Proteins,Protein families: genetic information processing,Proteasome,2.121
283,PLEKHM2,ENSG00000116786.11,hsa:23207,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),6.579
284,PLEKHM2,ENSG00000116786.11,hsa:23207,4131,Genes and Proteins,Protein families: genetic information processing,Membrane trafficking,6.579
285,SLC25A34,ENSG00000162461.7,hsa:284723,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),1.385
286,SLC25A34,ENSG00000162461.7,hsa:284723,2000,Genes and Proteins,Protein families: signaling and cellular processes,Transporters,1.385
287,UQCRHL,ENSG00000233954.6,hsa:440567,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.16
288,ZBTB17,ENSG00000116809.11,hsa:7709,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.088
289,ZBTB17,ENSG00000116809.11,hsa:7709,4121,Genes and Proteins,Protein families: genetic information processing,Ubiquitin system,5.088
290,HSPB7,ENSG00000173641.17,hsa:27129,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.111
291,HSPB7,ENSG00000173641.17,hsa:27129,3110,Genes and Proteins,Protein families: genetic information processing,Chaperones and folding catalysts,2.111
292,CLCNKA,ENSG00000186510.11,hsa:1187,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-4.608
293,CLCNKA,ENSG00000186510.11,hsa:1187,4040,Genes and Proteins,Protein families: signaling and cellular processes,Ion channels,-4.608
294,CLCNKB,ENSG00000184908.17,hsa:1188,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-1.685
295,CLCNKB,ENSG00000184908.17,hsa:1188,4040,Genes and Proteins,Protein families: signaling and cellular processes,Ion channels,-1.685
296,EPHA2,ENSG00000142627.12,hsa:1969,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),1.59
297,EPHA2,ENSG00000142627.12,hsa:1969,1000,Genes and Proteins,Protein families: metabolism,Enzymes,1.59
298,EPHA2,ENSG00000142627.12,hsa:1969,1001,Genes and Proteins,Protein families: metabolism,Protein kinases,1.59
299,ARHGEF19,ENSG00000142632.16,hsa:128272,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-0.2498
300,ARHGEF19,ENSG00000142632.16,hsa:128272,4131,Genes and Proteins,Protein families: genetic information processing,Membrane trafficking,-0.2498
301,FBXO42,ENSG00000037637.10,hsa:54455,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.295
302,FBXO42,ENSG00000037637.10,hsa:54455,4121,Genes and Proteins,Protein families: genetic information processing,Ubiquitin system,4.295
303,NECAP2,ENSG00000157191.19,hsa:55707,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),6.206
304,NECAP2,ENSG00000157191.19,hsa:55707,4131,Genes and Proteins,Protein families: genetic information processing,Membrane trafficking,6.206
305,CROCC,ENSG00000058453.16,hsa:9696,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.561
306,CROCC,ENSG00000058453.16,hsa:9696,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,5.561
307,ATP13A2,ENSG00000159363.17,hsa:23400,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.44
308,SDHB,ENSG00000117118.9,hsa:6390,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),7.377
309,SDHB,ENSG00000117118.9,hsa:6390,1000,Genes and Proteins,Protein families: metabolism,Enzymes,7.377
310,PADI2,ENSG00000117115.12,hsa:11240,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.932
311,PADI2,ENSG00000117115.12,hsa:11240,1000,Genes and Proteins,Protein families: metabolism,Enzymes,5.932
312,PADI1,ENSG00000142623.9,hsa:29943,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-3.308
313,PADI1,ENSG00000142623.9,hsa:29943,1000,Genes and Proteins,Protein families: metabolism,Enzymes,-3.308
314,PADI3,ENSG00000142619.4,hsa:51702,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-9.966
315,PADI3,ENSG00000142619.4,hsa:51702,1000,Genes and Proteins,Protein families: metabolism,Enzymes,-9.966
316,PADI4,ENSG00000159339.13,hsa:23569,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-4.035
317,PADI4,ENSG00000159339.13,hsa:23569,1000,Genes and Proteins,Protein families: metabolism,Enzymes,-4.035
318,PADI6,ENSG00000276747.1,hsa:353238,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-9.966
319,PADI6,ENSG00000276747.1,hsa:353238,1000,Genes and Proteins,Protein families: metabolism,Enzymes,-9.966
320,ARHGEF10L,ENSG00000074964.16,hsa:55160,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.028
321,ARHGEF10L,ENSG00000074964.16,hsa:55160,4131,Genes and Proteins,Protein families: genetic information processing,Membrane trafficking,5.028
322,ARHGEF10L,ENSG00000074964.16,hsa:55160,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,5.028
323,PAX7,ENSG00000009709.11,hsa:5081,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-6.506
324,PAX7,ENSG00000009709.11,hsa:5081,3000,Genes and Proteins,Protein families: genetic information processing,Transcription factors,-6.506
325,TAS1R2,ENSG00000179002.5,hsa:80834,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-9.966
326,TAS1R2,ENSG00000179002.5,hsa:80834,4030,Genes and Proteins,Protein families: signaling and cellular processes,G protein-coupled receptors,-9.966
327,ALDH4A1,ENSG00000159423.16,hsa:8659,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.487
328,ALDH4A1,ENSG00000159423.16,hsa:8659,1000,Genes and Proteins,Protein families: metabolism,Enzymes,4.487
329,UBR4,ENSG00000127481.14,hsa:23352,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),6.481
330,UBR4,ENSG00000127481.14,hsa:23352,4121,Genes and Proteins,Protein families: genetic information processing,Ubiquitin system,6.481
331,UBR4,ENSG00000127481.14,hsa:23352,1000,Genes and Proteins,Protein families: metabolism,Enzymes,6.481
332,MRTO4,ENSG00000053372.4,hsa:51154,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.107
333,MRTO4,ENSG00000053372.4,hsa:51154,3009,Genes and Proteins,Protein families: genetic information processing,Ribosome biogenesis,5.107
334,AKR7A3,ENSG00000162482.4,hsa:22977,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),0.5271
335,AKR7A2,ENSG00000053371.12,hsa:8574,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),6.623
336,CAPZB,ENSG00000077549.17,hsa:832,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),8.465
337,CAPZB,ENSG00000077549.17,hsa:832,4147,Genes and Proteins,Protein families: signaling and cellular processes,Exosome,8.465
338,CAPZB,ENSG00000077549.17,hsa:832,4131,Genes and Proteins,Protein families: genetic information processing,Membrane trafficking,8.465
339,CAPZB,ENSG00000077549.17,hsa:832,4812,Genes and Proteins,Protein families: signaling and cellular processes,Cytoskeleton proteins,8.465
340,NBL1,ENSG00000158747.13,hsa:4681,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.856
341,HTR6,ENSG00000158748.3,hsa:3362,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-5.012
342,HTR6,ENSG00000158748.3,hsa:3362,4030,Genes and Proteins,Protein families: signaling and cellular processes,G protein-coupled receptors,-5.012
343,OTUD3,ENSG00000169914.5,hsa:23252,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.029
344,OTUD3,ENSG00000169914.5,hsa:23252,4121,Genes and Proteins,Protein families: genetic information processing,Ubiquitin system,2.029
345,OTUD3,ENSG00000169914.5,hsa:23252,1000,Genes and Proteins,Protein families: metabolism,Enzymes,2.029
346,OTUD3,ENSG00000169914.5,hsa:23252,1002,Genes and Proteins,Protein families: metabolism,Peptidases,2.029
347,PLA2G2E,ENSG00000188784.4,hsa:30814,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-9.966
348,PLA2G2E,ENSG00000188784.4,hsa:30814,1000,Genes and Proteins,Protein families: metabolism,Enzymes,-9.966
349,PLA2G2E,ENSG00000188784.4,hsa:30814,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,-9.966
350,PLA2G2A,ENSG00000188257.10,hsa:5320,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),0.4552
351,PLA2G2A,ENSG00000188257.10,hsa:5320,1000,Genes and Proteins,Protein families: metabolism,Enzymes,0.4552
352,PLA2G2A,ENSG00000188257.10,hsa:5320,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,0.4552
353,PLA2G5,ENSG00000127472.10,hsa:5322,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.515
354,PLA2G5,ENSG00000127472.10,hsa:5322,1000,Genes and Proteins,Protein families: metabolism,Enzymes,4.515
355,PLA2G5,ENSG00000127472.10,hsa:5322,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,4.515
356,PLA2G2D,ENSG00000117215.14,hsa:26279,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-1.685
357,PLA2G2D,ENSG00000117215.14,hsa:26279,1000,Genes and Proteins,Protein families: metabolism,Enzymes,-1.685
358,PLA2G2D,ENSG00000117215.14,hsa:26279,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,-1.685
359,PLA2G2F,ENSG00000158786.4,hsa:64600,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-9.966
360,PLA2G2F,ENSG00000158786.4,hsa:64600,1000,Genes and Proteins,Protein families: metabolism,Enzymes,-9.966
361,PLA2G2F,ENSG00000158786.4,hsa:64600,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,-9.966
362,PLA2G2C,ENSG00000187980.6,hsa:391013,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-1.392
363,PLA2G2C,ENSG00000187980.6,hsa:391013,1000,Genes and Proteins,Protein families: metabolism,Enzymes,-1.392
364,PLA2G2C,ENSG00000187980.6,hsa:391013,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,-1.392
365,MUL1,ENSG00000090432.6,hsa:79594,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.168
366,MUL1,ENSG00000090432.6,hsa:79594,4121,Genes and Proteins,Protein families: genetic information processing,Ubiquitin system,5.168
367,MUL1,ENSG00000090432.6,hsa:79594,1000,Genes and Proteins,Protein families: metabolism,Enzymes,5.168
368,CDA,ENSG00000158825.5,hsa:978,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),1.766
369,CDA,ENSG00000158825.5,hsa:978,1000,Genes and Proteins,Protein families: metabolism,Enzymes,1.766
370,PINK1,ENSG00000158828.5,hsa:65018,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),6.69
371,PINK1,ENSG00000158828.5,hsa:65018,4131,Genes and Proteins,Protein families: genetic information processing,Membrane trafficking,6.69
372,PINK1,ENSG00000158828.5,hsa:65018,1000,Genes and Proteins,Protein families: metabolism,Enzymes,6.69
373,PINK1,ENSG00000158828.5,hsa:65018,3029,Genes and Proteins,Protein families: genetic information processing,Mitochondrial biogenesis,6.69
